date,is_weekend,is_holiday,event,promo,prev_qty,avg7_qty,food_qty,drink_qty,daily_qty,cold_qty,beauty_qty,avg7_food_qty,avg7_drink_qty,avg7_daily_qty,avg7_cold_qty,avg7_beauty_qty,top_sku_ratio,heavy_item_ratio,cold_chain_ratio,outbound_qty
2023-03-13,0,0,0,0,394,510.7,152,131,100,97,57,146,117.7,98.7,89.9,58.4,0.223,0.175,0.261,537
2023-03-14,0,0,1,0,537,517.7,183,133,111,110,86,148.6,121.1,100,89.6,58.4,0.155,0.183,0.169,623
2023-03-15,0,0,0,0,623,530.7,137,121,103,72,41,152.1,124.4,99.9,92.3,62,0.151,0.181,0.21,474
2023-03-16,0,0,0,0,474,502.7,127,118,104,94,56,144.6,118.6,94.7,88.6,56.3,0.212,0.161,0.17,499
2023-03-17,0,0,1,0,499,493.9,196,141,113,116,76,141.7,116,95.1,87.9,53.1,0.137,0.176,0.17,642
2023-03-18,1,0,0,0,642,519.6,133,97,89,107,51,150.6,120.3,98.7,93.4,56.6,0.154,0.196,0.102,477
2023-03-19,1,0,0,0,477,520.9,119,90,77,88,36,148.4,119,98.9,96.7,57.9,0.147,0.158,0.137,410
2023-03-20,0,0,0,1,410,523.1,143,107,101,85,60,149.6,118.7,99.6,97.7,57.6,0.186,0.199,0.228,496
2023-03-21,0,0,0,0,496,517.3,129,110,98,72,59,148.3,115.3,99.7,96,58,0.208,0.155,0.197,468
2023-03-22,0,0,0,0,468,495.1,133,105,98,64,53,140.6,112,97.9,90.6,54.1,0.205,0.207,0.17,453
2023-03-23,0,0,0,0,453,492.1,123,92,85,58,52,140,109.7,97.1,89.4,55.9,0.257,0.189,0.141,410
2023-03-24,0,0,0,0,410,479.4,122,99,102,70,56,139.4,106,94.4,84.3,55.3,0.191,0.192,0.217,449
2023-03-25,1,0,1,0,449,451.9,145,100,81,87,45,128.9,100,92.9,77.7,52.4,0.167,0.199,0.204,458
2023-03-26,1,0,0,0,458,449.1,124,92,70,92,35,130.6,100.4,91.7,74.9,51.6,0.156,0.187,0.212,413
2023-03-27,0,0,0,0,413,449.6,98,84,83,68,41,131.3,100.7,90.7,75.4,51.4,0.219,0.195,0.199,374
2023-03-28,0,0,0,0,374,432.1,116,97,85,75,55,124.9,97.4,88.1,73,48.7,0.169,0.188,0.163,428
2023-03-29,0,0,0,0,428,426.4,119,91,72,60,52,123,95.6,86.3,73.4,48.1,0.148,0.217,0.175,394
2023-03-30,0,0,0,0,394,418,122,93,80,72,59,121,93.6,82.6,72.9,48,0.233,0.142,0.166,426
2023-03-31,0,0,0,1,426,420.3,116,95,87,70,48,120.9,93.7,81.9,74.9,49,0.205,0.17,0.197,416
2023-04-01,1,0,0,0,416,415.6,103,75,57,78,30,120,93.1,79.7,74.9,47.9,0.157,0.17,0.217,343
2023-04-02,1,0,0,0,343,399.1,109,94,71,66,33,114,89.6,76.3,73.6,45.7,0.212,0.151,0.205,373
2023-04-03,0,0,0,1,373,393.4,127,121,101,86,54,111.9,89.9,76.4,69.9,45.4,0.199,0.163,0.214,489
2023-04-04,0,0,0,1,489,409.9,138,115,101,81,65,116,95.1,79,72.4,47.3,0.167,0.197,0.196,500
2023-04-05,0,0,0,0,500,420.1,139,108,91,90,57,119.1,97.7,81.3,73.3,48.7,0.186,0.181,0.17,485
2023-04-06,0,0,0,0,485,433.1,111,87,76,61,44,122,100.1,84,77.6,49.4,0.176,0.147,0.142,379
2023-04-07,0,0,0,0,379,426.4,111,103,88,69,60,120.4,99.3,83.4,76,47.3,0.21,0.195,0.225,431
2023-04-08,1,0,0,0,431,428.6,113,85,54,69,38,119.7,100.4,83.6,75.9,49,0.2,0.172,0.138,359
2023-04-09,1,0,0,0,359,430.9,108,83,58,70,42,121.1,101.9,83.1,74.6,50.1,0.169,0.185,0.207,361
2023-04-10,0,0,0,0,361,429.1,137,122,98,80,42,121,100.3,81.3,75.1,51.4,0.284,0.188,0.17,479
2023-04-11,0,0,0,0,479,427.7,103,84,79,66,55,122.4,100.4,80.9,74.3,49.7,0.198,0.215,0.162,387
2023-04-12,0,0,0,0,387,411.6,127,99,79,56,44,117.4,96,77.7,72.1,48.3,0.17,0.206,0.232,405
2023-04-13,0,0,0,0,405,400.1,99,80,84,66,45,115.7,94.7,76,67.3,46.4,0.189,0.185,0.174,374
2023-04-14,0,0,0,0,374,399.4,118,97,84,74,51,114,93.7,77.1,68,46.6,0.204,0.163,0.134,424
2023-04-15,1,0,0,0,424,398.4,105,93,65,72,39,115,92.9,76.6,68.7,45.3,0.197,0.176,0.193,374
2023-04-16,1,0,0,0,374,400.6,104,74,57,71,33,113.9,94,78.1,69.1,45.4,0.221,0.19,0.143,339
2023-04-17,0,0,0,0,339,397.4,117,93,87,79,60,113.3,92.7,78,69.3,44.1,0.166,0.2,0.171,436
2023-04-18,0,0,0,0,436,391.3,112,100,81,66,48,110.4,88.6,76.4,69.1,46.7,0.194,0.176,0.222,407
2023-04-19,0,0,0,0,407,394.1,119,95,96,79,59,111.7,90.9,76.7,69.1,45.7,0.227,0.169,0.227,448
2023-04-20,0,0,0,0,448,400.3,123,92,84,70,43,110.6,90.3,79.1,72.4,47.9,0.195,0.186,0.219,412
2023-04-21,0,0,1,0,412,405.7,169,150,124,101,67,114,92,79.1,73,47.6,0.223,0.197,0.185,611
2023-04-22,1,0,0,0,611,432.4,129,97,84,93,46,121.3,99.6,84.9,76.9,49.9,0.183,0.157,0.161,449
2023-04-23,1,0,0,1,449,443.1,140,119,82,117,48,124.7,100.1,87.6,79.9,50.9,0.222,0.161,0.215,506
2023-04-24,0,0,0,0,506,467,137,114,102,86,62,129.9,106.6,91.1,86.4,53,0.206,0.158,0.178,501
2023-04-25,0,0,0,0,501,476.3,142,106,86,88,55,132.7,109.6,93.3,87.4,53.3,0.184,0.167,0.159,477
2023-04-26,0,0,1,0,477,486.3,154,150,112,91,70,137,110.4,94,90.6,54.3,0.193,0.175,0.14,577
2023-04-27,0,0,0,0,577,504.7,149,106,99,83,67,142,118.3,96.3,92.3,55.9,0.21,0.193,0.182,504
2023-04-28,0,0,0,0,504,517.9,114,104,95,75,60,145.7,120.3,98.4,94.1,59.3,0.2,0.197,0.194,448
2023-04-29,1,0,0,0,448,494.6,139,93,73,96,40,137.9,113.7,94.3,90.4,58.3,0.183,0.147,0.185,441
2023-04-30,1,0,0,1,441,493.4,127,89,60,88,43,139.3,113.1,92.7,90.9,57.4,0.247,0.164,0.257,407
2023-05-01,0,1,0,0,407,479.3,115,83,82,64,50,137.4,108.9,89.6,86.7,56.7,0.216,0.156,0.214,394
2023-05-02,0,0,0,0,394,464,139,112,95,78,62,134.3,104.4,86.7,83.6,55,0.195,0.17,0.226,486
2023-05-03,0,0,0,0,486,465.3,144,119,101,67,60,133.9,105.3,88,82.1,56,0.177,0.188,0.182,491
2023-05-04,0,0,0,1,491,453,165,127,116,89,77,132.4,100.9,86.4,78.7,54.6,0.202,0.164,0.106,574
2023-05-05,0,0,0,0,574,463,140,110,111,85,69,134.7,103.9,88.9,79.6,56,0.17,0.177,0.145,515
2023-05-06,1,0,1,0,515,472.6,140,118,74,87,43,138.4,104.7,91.1,81,57.3,0.202,0.171,0.212,462
2023-05-07,1,0,1,0,462,475.6,139,105,79,106,28,138.6,108.3,91.3,79.7,57.7,0.191,0.161,0.196,457
2023-05-08,0,0,0,0,457,482.7,126,102,95,73,49,140.3,110.6,94,82.3,55.6,0.215,0.142,0.207,445
2023-05-09,0,0,0,0,445,490,139,111,98,75,43,141.9,113.3,95.9,83.6,55.4,0.186,0.16,0.201,466
2023-05-10,0,0,0,0,466,487.1,140,115,104,74,58,141.9,113.1,96.3,83.1,52.7,0.246,0.216,0.154,491
2023-05-11,0,1,0,0,491,487.1,129,113,88,80,58,141.3,112.6,96.7,84.1,52.4,0.19,0.201,0.105,468
2023-05-12,0,0,1,0,468,472,166,131,132,106,64,136.1,110.6,92.7,82.9,49.7,0.178,0.168,0.202,599
2023-05-13,1,0,0,0,599,484,132,103,66,98,40,139.9,113.6,95.7,85.9,49,0.176,0.178,0.199,439
2023-05-14,1,0,0,0,439,480.7,113,84,68,70,35,138.7,111.4,94.6,87.4,48.6,0.179,0.176,0.123,370
2023-05-15,0,0,0,0,370,468.3,131,102,91,75,56,135,108.4,93,82.3,49.6,0.2,0.171,0.19,455
2023-05-16,0,0,1,0,455,469.7,177,144,117,124,90,135.7,108.4,92.4,82.6,50.6,0.21,0.151,0.146,652
2023-05-17,0,0,0,0,652,496.3,162,107,103,82,72,141.1,113.1,95.1,89.6,57.3,0.125,0.181,0.105,526
2023-05-18,0,0,0,0,526,501.3,129,107,93,67,40,144.3,112,95,90.7,59.3,0.201,0.185,0.171,436
2023-05-19,0,0,0,0,436,496.7,125,100,85,70,49,144.3,111.1,95.7,88.9,56.7,0.172,0.181,0.161,429
2023-05-20,1,0,0,0,429,472.4,138,101,71,85,35,138.4,106.7,89,83.7,54.6,0.179,0.137,0.135,430
2023-05-21,1,0,0,0,430,471.1,130,101,65,81,37,139.3,106.4,89.7,81.9,53.9,0.204,0.17,0.214,414
2023-05-22,0,0,1,0,414,477.4,145,128,115,102,77,141.7,108.9,89.3,83.4,54.1,0.229,0.185,0.179,567
2023-05-23,0,0,0,1,567,493.4,151,125,131,95,51,143.7,112.6,92.7,87.3,57.1,0.174,0.153,0.144,553
2023-05-24,0,0,0,0,553,479.3,140,127,106,89,59,140,109.9,94.7,83.1,51.6,0.214,0.193,0.174,521
2023-05-25,0,0,0,0,521,478.6,133,117,95,77,62,136.9,112.7,95.1,84.1,49.7,0.16,0.188,0.16,484
2023-05-26,0,0,0,0,484,485.4,128,106,98,77,65,137.4,114.1,95.4,85.6,52.9,0.206,0.189,0.167,474
2023-05-27,1,0,1,0,474,491.9,157,114,82,104,41,137.9,115,97.3,86.6,55.1,0.179,0.203,0.172,498
2023-05-28,1,0,0,0,498,501.6,125,95,65,92,34,140.6,116.9,98.9,89.3,56,0.245,0.182,0.169,411
2023-05-29,0,0,0,0,411,501.1,181,122,113,107,62,139.9,116,98.9,90.9,55.6,0.211,0.164,0.179,585
2023-05-30,0,0,0,0,585,503.7,128,115,92,78,61,145,115.1,98.6,91.6,53.4,0.228,0.182,0.185,474
2023-05-31,0,0,0,0,474,492.4,123,107,92,82,41,141.7,113.7,93,89.1,54.9,0.235,0.138,0.193,445
2023-06-01,0,0,0,0,445,481.6,147,89,111,82,62,139.3,110.9,91,88.1,52.3,0.183,0.199,0.144,491
2023-06-02,0,0,0,0,491,482.6,130,117,94,84,56,141.3,106.9,93.3,88.9,52.3,0.254,0.192,0.188,481
2023-06-03,1,0,0,0,481,483.6,115,96,71,75,31,141.6,108.4,92.7,89.9,51,0.209,0.149,0.171,388
2023-06-04,1,0,0,0,388,467.9,121,99,81,85,42,135.6,105.9,91.1,85.7,49.6,0.187,0.17,0.131,428
2023-06-05,0,0,0,0,428,470.3,142,100,91,67,63,135,106.4,93.4,84.7,50.7,0.222,0.156,0.243,463
2023-06-06,0,0,0,0,463,452.9,120,82,86,78,52,129.4,103.3,90.3,79,50.9,0.227,0.155,0.153,418
2023-06-07,0,0,0,0,418,444.9,124,118,87,80,47,128.3,98.6,89.4,79,49.6,0.193,0.15,0.13,456
2023-06-08,0,0,1,0,456,446.4,176,126,127,92,78,128.4,100.1,88.7,78.7,50.4,0.227,0.176,0.178,599
2023-06-09,0,0,0,0,599,461.9,128,109,98,78,58,132.6,105.4,91,80.1,52.7,0.174,0.154,0.146,471
2023-06-10,1,0,0,0,471,460.4,121,107,67,82,32,132.3,104.3,91.6,79.3,53,0.185,0.173,0.248,409
2023-06-11,1,0,0,0,409,463.4,101,75,62,61,30,133.1,105.9,91,80.3,53.1,0.211,0.171,0.176,329
2023-06-12,0,0,0,0,329,449.3,130,109,100,84,59,130.3,102.4,88.3,76.9,51.4,0.202,0.164,0.172,482
2023-06-13,0,0,0,0,482,452,144,117,107,80,71,128.6,103.7,89.6,79.3,50.9,0.182,0.148,0.125,519
2023-06-14,0,0,0,0,519,466.4,133,98,92,89,55,132,108.7,92.6,79.6,53.6,0.196,0.215,0.159,467
2023-06-15,0,0,0,1,467,468,166,136,117,78,70,133.3,105.9,93.3,80.9,54.7,0.185,0.147,0.168,567
2023-06-16,0,0,0,0,567,463.4,142,113,99,88,54,131.9,107.3,91.9,78.9,53.6,0.125,0.209,0.087,496
2023-06-17,1,0,0,0,496,467,133,94,90,81,37,133.9,107.9,92,80.3,53,0.178,0.174,0.175,435
2023-06-18,1,0,0,0,435,470.7,135,95,68,105,35,135.6,106,95.3,80.1,53.7,0.224,0.156,0.174,438
2023-06-19,0,0,0,0,438,486.3,127,109,98,73,60,140.4,108.9,96.1,86.4,54.4,0.208,0.17,0.126,467
2023-06-20,0,0,0,0,467,484.1,136,110,85,72,58,140,108.9,95.9,84.9,54.6,0.253,0.178,0.222,461
2023-06-21,0,0,0,0,461,475.9,147,118,100,85,66,138.9,107.9,92.7,83.7,52.7,0.259,0.179,0.167,516
2023-06-22,0,0,0,0,516,482.9,130,105,94,82,53,140.9,110.7,93.9,83.1,54.3,0.218,0.191,0.164,464
2023-06-23,0,0,0,0,464,468.1,161,140,94,95,56,135.7,106.3,90.6,83.7,51.9,0.239,0.146,0.168,546
2023-06-24,1,0,0,0,546,475.3,115,96,70,78,38,138.4,110.1,89.9,84.7,52.1,0.2,0.184,0.216,397
2023-06-25,1,0,1,1,397,469.9,171,133,91,112,47,135.9,110.4,87,84.3,52.3,0.238,0.171,0.147,554
2023-06-26,0,0,0,0,554,486.4,129,92,76,76,56,141,115.9,90.3,85.3,54,0.208,0.199,0.193,429
2023-06-27,0,0,0,0,429,481,151,119,104,77,56,141.3,113.4,87.1,85.7,53.4,0.161,0.181,0.159,507
2023-06-28,0,0,0,0,507,487.6,108,93,89,64,48,143.4,114.7,89.9,86.4,53.1,0.207,0.189,0.178,402
2023-06-29,0,0,0,0,402,471.3,113,82,76,66,50,137.9,111.1,88.3,83.4,50.6,0.189,0.208,0.187,387
2023-06-30,0,0,0,0,387,460.3,132,89,94,84,57,135.4,107.9,85.7,81.1,50.1,0.206,0.205,0.159,456
2023-07-01,1,0,0,0,456,447.4,121,85,52,83,32,131.3,100.6,85.7,79.6,50.3,0.188,0.192,0.132,373
2023-07-02,1,0,0,0,373,444,127,100,71,70,33,132.1,99,83.1,80.3,49.4,0.249,0.171,0.177,401
2023-07-03,0,0,0,0,401,422.1,120,99,82,68,64,125.9,94.3,80.3,74.3,47.4,0.198,0.21,0.156,433
2023-07-04,0,0,0,0,433,422.7,127,94,90,76,56,124.6,95.3,81.1,73.1,48.6,0.211,0.152,0.159,443
2023-07-05,0,0,0,0,443,413.6,136,109,84,64,51,121.1,91.7,79.1,73,48.6,0.166,0.208,0.176,444
2023-07-06,0,0,0,0,444,419.6,137,111,95,79,55,125.1,94,78.4,73,49,0.215,0.178,0.163,477
2023-07-07,0,0,0,0,477,432.4,139,111,112,82,51,128.6,98.1,81.1,74.9,49.7,0.154,0.177,0.169,495
2023-07-08,1,0,0,0,495,438,135,94,71,88,27,129.6,101.3,83.7,74.6,48.9,0.181,0.178,0.181,415
2023-07-09,1,0,0,0,415,444,111,91,68,82,34,131.6,102.6,86.4,75.3,48.1,0.22,0.136,0.162,386
2023-07-10,0,0,0,0,386,441.9,130,104,86,78,61,129.3,101.3,86,77,48.3,0.229,0.196,0.261,459
2023-07-11,0,0,1,0,459,445.6,155,118,116,84,78,130.7,102,86.6,78.4,47.9,0.242,0.182,0.177,551
2023-07-12,0,0,1,0,551,461,174,136,108,92,59,134.7,105.4,90.3,79.6,51,0.202,0.167,0.171,569
2023-07-13,0,0,0,0,569,478.9,128,109,100,84,62,140.1,109.3,93.7,83.6,52.1,0.192,0.2,0.199,483
2023-07-14,0,0,0,0,483,479.7,141,105,93,74,53,138.9,109,94.4,84.3,53.1,0.15,0.177,0.198,466
2023-07-15,1,0,0,0,466,475.6,115,95,75,78,41,139.1,108.1,91.7,83.1,53.4,0.2,0.171,0.187,404
2023-07-16,1,0,0,0,404,474,127,100,67,75,38,136.3,108.3,92.3,81.7,55.4,0.172,0.151,0.129,407
2023-07-17,0,0,0,0,407,477,126,102,104,91,52,138.6,109.6,92.1,80.7,56,0.186,0.195,0.161,475
2023-07-18,0,0,0,0,475,479.3,140,120,107,76,56,138,109.3,94.7,82.6,54.7,0.208,0.193,0.157,499
2023-07-19,0,0,0,0,499,471.9,127,87,86,72,56,135.9,109.6,93.4,81.4,51.6,0.199,0.192,0.156,428
2023-07-20,0,0,0,1,428,451.7,147,121,113,101,76,129.1,102.6,90.3,78.6,51.1,0.181,0.157,0.212,558
2023-07-21,0,0,0,0,558,462.4,126,109,83,77,69,131.9,104.3,92.1,81,53.1,0.159,0.189,0.213,464
2023-07-22,1,0,0,0,464,462.1,133,91,78,79,45,129.7,104.9,90.7,81.4,55.4,0.189,0.122,0.186,426
2023-07-23,1,0,0,0,426,465.3,114,96,71,72,33,132.3,104.3,91.1,81.6,56,0.198,0.204,0.122,386
2023-07-24,0,0,0,0,386,462.3,141,119,107,73,55,130.4,103.7,91.7,81.1,55.3,0.176,0.162,0.161,495
2023-07-25,0,0,0,0,495,465.1,148,121,95,94,59,132.6,106.1,92.1,78.6,55.7,0.188,0.194,0.175,517
2023-07-26,0,0,0,0,517,467.7,111,88,92,75,47,133.7,106.3,90.4,81.1,56.1,0.194,0.164,0.176,413
2023-07-27,0,0,0,0,413,465.6,116,95,89,63,48,131.4,106.4,91.3,81.6,54.9,0.142,0.191,0.215,411
2023-07-28,0,0,0,0,411,444.6,137,116,93,87,56,127,102.7,87.9,76.1,50.9,0.199,0.156,0.168,489
2023-07-29,1,0,0,1,489,448.1,138,127,85,99,41,128.6,103.7,89.3,77.6,49,0.204,0.19,0.208,490
2023-07-30,1,0,0,0,490,457.3,148,98,79,98,38,129.3,108.9,90.3,80.4,48.4,0.208,0.159,0.17,461
2023-07-31,0,0,0,0,461,468,131,116,104,78,51,134.1,109.1,91.4,84.1,49.1,0.166,0.191,0.15,480
2023-08-01,0,0,0,0,480,465.9,125,106,97,81,48,132.7,108.7,91,84.9,48.6,0.206,0.198,0.091,457
2023-08-02,0,0,0,0,457,457.3,134,110,102,91,54,129.4,106.6,91.3,83,47,0.203,0.194,0.19,491
2023-08-03,0,0,0,1,491,468.4,154,113,107,78,58,132.7,109.7,92.7,85.3,48,0.145,0.153,0.193,510
2023-08-04,0,0,0,0,510,482.6,136,115,93,83,62,138.1,112.3,95.3,87.4,49.4,0.204,0.193,0.114,489
2023-08-05,1,0,0,1,489,482.6,148,107,83,101,59,138,112.1,95.3,86.9,50.3,0.23,0.176,0.185,498
2023-08-06,1,0,0,1,498,483.7,132,114,87,106,37,139.4,109.3,95,87.1,52.9,0.204,0.177,0.183,476
2023-08-07,0,0,1,0,476,485.9,181,151,115,92,92,137.1,111.6,96.1,88.3,52.7,0.23,0.183,0.191,631
2023-08-08,0,0,0,0,631,507.4,135,105,85,79,44,144.3,116.6,97.7,90.3,58.6,0.21,0.174,0.179,448
2023-08-09,0,0,0,0,448,506.1,135,108,88,94,51,145.7,116.4,96,90,58,0.174,0.162,0.155,476
2023-08-10,0,0,0,0,476,504,132,99,89,86,67,145.9,116.1,94,90.4,57.6,0.146,0.142,0.236,473
2023-08-11,0,0,0,0,473,498.7,126,119,105,78,58,142.7,114.1,91.4,91.6,58.9,0.214,0.154,0.146,486
2023-08-12,1,0,0,0,486,498.3,115,95,69,73,35,141.3,114.7,93.1,90.9,58.3,0.226,0.184,0.177,387
2023-08-13,1,0,1,1,387,482.4,187,132,94,107,59,136.6,113,91.1,86.9,54.9,0.153,0.194,0.138,579
2023-08-14,0,0,0,0,579,497.1,139,91,110,97,77,144.4,115.6,92.1,87,58,0.186,0.172,0.154,514
2023-08-15,0,0,0,0,514,480.4,122,100,93,70,55,138.4,107,91.4,87.7,55.9,0.252,0.163,0.199,440
2023-08-16,0,0,0,0,440,479.3,129,110,98,72,56,136.6,106.3,92.6,86.4,57.4,0.226,0.143,0.226,465
2023-08-17,0,0,1,0,465,477.7,178,115,105,95,78,135.7,106.6,94,83.3,58.1,0.211,0.172,0.189,571
2023-08-18,0,0,0,0,571,491.7,121,104,89,65,63,142.3,108.9,96.3,84.6,59.7,0.202,0.204,0.116,442
2023-08-19,1,0,0,1,442,485.4,128,103,71,86,40,141.6,106.7,94,82.7,60.4,0.178,0.165,0.215,428
2023-08-20,1,0,0,0,428,491.3,127,92,72,88,51,143.4,107.9,94.3,84.6,61.1,0.162,0.152,0.158,430
2023-08-21,0,0,0,0,430,470,116,101,87,71,47,134.9,102.1,91.1,81.9,60,0.226,0.193,0.16,422
2023-08-22,0,0,0,0,422,456.9,130,116,98,79,58,131.6,103.6,87.9,78.1,55.7,0.229,0.166,0.189,481
2023-08-23,0,0,0,1,481,462.7,145,136,105,79,67,132.7,105.9,88.6,79.4,56.1,0.174,0.199,0.148,532
2023-08-24,0,0,0,1,532,472.3,164,129,106,95,60,135,109.6,89.6,80.4,57.7,0.167,0.189,0.179,554
2023-08-25,0,0,0,1,554,469.9,144,133,100,102,76,133,111.6,89.7,80.4,55.1,0.229,0.186,0.178,555
2023-08-26,1,0,0,0,555,486,119,104,74,92,39,136.3,115.7,91.3,85.7,57,0.196,0.19,0.204,428
2023-08-27,1,0,0,0,428,486,122,96,67,85,31,135,115.9,91.7,86.6,56.9,0.238,0.182,0.206,401
2023-08-28,0,0,0,0,401,481.9,101,86,75,75,46,134.3,116.4,91,86.1,54,0.151,0.176,0.188,383
2023-08-29,0,0,0,0,383,476.3,145,112,99,71,54,132.1,114.3,89.3,86.7,53.9,0.163,0.163,0.148,481
2023-08-30,0,0,0,0,481,476.3,141,109,106,77,59,134.3,113.7,89.4,85.6,53.3,0.239,0.189,0.181,492
2023-08-31,0,0,0,0,492,470.6,129,97,93,69,58,133.7,109.9,89.6,85.3,52.1,0.188,0.179,0.182,446
2023-09-01,0,0,0,0,446,455.1,107,95,78,78,61,128.7,105.3,87.7,81.6,51.9,0.182,0.154,0.203,419
2023-09-02,1,0,0,0,419,435.7,115,88,62,87,29,123.4,99.9,84.6,78.1,49.7,0.204,0.171,0.125,381
2023-09-03,1,0,0,0,381,429,110,89,59,86,37,122.9,97.6,82.9,77.4,48.3,0.17,0.207,0.171,381
2023-09-04,0,0,0,1,381,426.1,137,112,100,70,56,121.1,96.6,81.7,77.6,49.1,0.217,0.18,0.202,475
2023-09-05,0,0,0,0,475,439.3,122,108,78,67,56,126.3,100.3,85.3,76.9,50.6,0.24,0.188,0.179,431
2023-09-06,0,0,0,0,431,432.1,130,104,90,63,61,123,99.7,82.3,76.3,50.9,0.186,0.178,0.174,448
2023-09-07,0,1,0,0,448,425.9,142,116,92,73,66,121.4,99,80,74.3,51.1,0.143,0.159,0.143,489
2023-09-08,0,0,0,1,489,432,135,133,107,85,64,123.3,101.7,79.9,74.9,52.3,0.298,0.182,0.156,524
2023-09-09,1,0,0,0,524,447,113,92,64,77,40,127.3,107.1,84,75.9,52.7,0.163,0.171,0.13,386
2023-09-10,1,0,0,0,386,447.7,89,81,60,62,32,127,107.7,84.3,74.4,54.3,0.165,0.184,0.151,324
2023-09-11,0,0,0,0,324,439.6,113,87,76,79,37,124,106.6,84.4,71,53.6,0.18,0.188,0.113,392
2023-09-12,0,0,0,0,392,427.7,105,103,73,59,47,120.6,103,81,72.3,50.9,0.156,0.156,0.157,387
2023-09-13,0,0,0,0,387,421.4,106,93,75,59,53,118.1,102.3,80.3,71.1,49.6,0.224,0.162,0.192,386
2023-09-14,0,0,0,0,386,412.6,103,81,75,60,39,114.7,100.7,78.1,70.6,48.4,0.22,0.184,0.187,358
2023-09-15,0,0,0,0,358,393.9,97,89,85,72,36,109.1,95.7,75.7,68.7,44.6,0.245,0.165,0.22,379
2023-09-16,1,0,0,0,379,373.1,88,78,56,72,27,103.7,89.4,72.6,66.9,40.6,0.213,0.199,0.237,321
2023-09-17,1,0,0,0,321,363.9,81,62,46,52,24,100.1,87.4,71.4,66.1,38.7,0.157,0.175,0.156,265
2023-09-18,0,0,0,0,265,355.4,117,107,85,65,56,99,84.7,69.4,64.7,37.6,0.168,0.189,0.21,430
2023-09-19,0,0,0,0,430,360.9,105,76,59,62,41,99.6,87.6,70.7,62.7,40.3,0.218,0.188,0.257,343
2023-09-20,0,0,0,1,343,354.6,98,78,69,42,34,99.6,83.7,68.7,63.1,39.4,0.221,0.201,0.205,321
2023-09-21,0,0,0,0,321,345.3,97,82,84,56,44,98.4,81.6,67.9,60.7,36.7,0.215,0.192,0.154,363
2023-09-22,0,0,0,0,363,346,98,81,78,60,44,97.6,81.7,69.1,60.1,37.4,0.187,0.183,0.21,361
2023-09-23,1,0,0,0,361,343.4,82,61,50,67,22,97.7,80.6,68.1,58.4,38.6,0.216,0.18,0.136,282
2023-09-24,1,0,0,0,282,337.9,81,75,48,58,24,96.9,78.1,67.3,57.7,37.9,0.171,0.175,0.105,286
2023-09-25,0,0,0,0,286,340.9,101,79,62,62,47,96.9,80,67.6,58.6,37.9,0.194,0.172,0.214,351
2023-09-26,0,0,0,0,351,329.6,110,83,78,60,53,94.6,76,64.3,58.1,36.6,0.233,0.174,0.209,384
2023-09-27,0,0,0,0,384,335.4,102,81,70,71,46,95.3,77,67,57.9,38.3,0.224,0.2,0.167,370
2023-09-28,0,0,0,0,370,342.4,90,81,65,59,48,95.9,77.4,67.1,62,40,0.204,0.174,0.211,343
2023-09-29,0,0,0,0,343,339.6,89,82,71,59,47,94.9,77.3,64.4,62.4,40.6,0.234,0.136,0.181,348
2023-09-30,1,0,0,0,348,337.7,107,79,55,68,27,93.6,77.4,63.4,62.3,41,0.218,0.16,0.227,336
2023-10-01,1,0,0,0,336,345.4,91,80,63,81,28,97.1,80,64.1,62.4,41.7,0.207,0.165,0.167,343
2023-10-02,0,0,1,0,343,353.6,125,115,96,72,59,98.6,80.7,66.3,65.7,42.3,0.144,0.184,0.196,467
2023-10-03,0,0,0,0,467,370.1,132,103,85,61,56,102,85.9,71.1,67.1,44,0.173,0.185,0.199,437
2023-10-04,0,0,0,1,437,377.7,130,113,99,89,59,105.1,88.7,72.1,67.3,44.4,0.167,0.179,0.229,490
2023-10-05,0,0,0,0,490,394.9,95,70,61,57,47,109.1,93.3,76.3,69.9,46.3,0.233,0.159,0.22,330
2023-10-06,0,0,0,0,330,393,138,111,92,83,47,109.9,91.7,75.7,69.6,46.1,0.195,0.202,0.124,471
2023-10-07,1,0,0,0,471,410.6,108,78,64,78,32,116.9,95.9,78.7,73,46.1,0.185,0.168,0.148,360
2023-10-08,1,0,0,0,360,414,111,78,68,70,34,117,95.7,80,74.4,46.9,0.161,0.209,0.165,361
2023-10-09,0,0,0,0,361,416.6,112,82,75,59,46,119.9,95.4,80.7,72.9,47.7,0.18,0.172,0.206,374
2023-10-10,0,0,0,0,374,403.3,129,99,87,70,50,118,90.7,77.7,71,45.9,0.209,0.185,0.225,435
2023-10-11,0,0,0,1,435,403,122,105,98,64,61,117.6,90.1,78,72.3,45,0.184,0.184,0.187,450
2023-10-12,0,0,0,0,450,397.3,110,109,80,72,58,116.4,89,77.9,68.7,45.3,0.215,0.153,0.168,429
2023-10-13,0,0,0,0,429,411.4,107,86,78,68,57,118.6,94.6,80.6,70.9,46.9,0.125,0.205,0.17,396
2023-10-14,1,0,0,0,396,400.7,87,62,56,65,29,114.1,91,78.6,68.7,48.3,0.225,0.173,0.226,299
2023-10-15,1,0,0,0,299,392,92,74,57,61,26,111.1,88.7,77.4,66.9,47.9,0.23,0.18,0.2,310
2023-10-16,0,0,0,1,310,384.7,114,100,97,67,42,108.4,88.1,75.9,65.6,46.7,0.222,0.16,0.221,420
